epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
31,10907.5,1.51197,1.5411,0.00152,0.43942,0.48028,0.44027,0.3045,1.28127,1.2863,0.00129,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
32,11247.7,1.49849,1.50382,0.00152,0.45856,0.47101,0.43501,0.29872,1.28965,1.28587,0.00131,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655
33,11590.9,1.48701,1.50379,0.0015,0.39791,0.493,0.44579,0.30887,1.26354,1.25502,0.00127,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
34,11938,1.49118,1.49739,0.00147,0.43711,0.50734,0.44791,0.31177,1.25569,1.2592,0.00128,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665
35,12276.4,1.4874,1.488,0.0015,0.41252,0.50646,0.45016,0.31365,1.26983,1.24698,0.00129,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
36,12614.6,1.48289,1.48323,0.00148,0.44367,0.4861,0.46791,0.3287,1.24612,1.2205,0.00126,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675
37,12952,1.47301,1.45943,0.00148,0.43944,0.50312,0.46699,0.32506,1.24612,1.22648,0.00126,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
38,13291.8,1.47702,1.45808,0.00147,0.5008,0.47152,0.47032,0.32785,1.2462,1.22984,0.00125,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685
39,13630.5,1.47284,1.44721,0.00147,0.44407,0.49152,0.47771,0.33638,1.23508,1.20455,0.00123,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
40,13968.7,1.45398,1.4291,0.00144,0.43673,0.5353,0.48637,0.34202,1.23171,1.19169,0.00122,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695
41,14304,1.45521,1.43987,0.00145,0.45854,0.51515,0.49533,0.34412,1.22994,1.1968,0.00123,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
42,14642.4,1.4579,1.41933,0.00147,0.45069,0.55293,0.49172,0.3444,1.23377,1.17165,0.00123,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
43,14982.5,1.45256,1.39515,0.00145,0.46431,0.5299,0.50487,0.35283,1.22747,1.17236,0.00123,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
44,15324.5,1.47089,1.40957,0.00146,0.48837,0.51779,0.50652,0.35447,1.22877,1.16091,0.00123,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
45,15669.4,1.45392,1.39999,0.00142,0.5245,0.49051,0.50314,0.35607,1.21756,1.1645,0.00121,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
46,16011.1,1.44648,1.39441,0.00143,0.48861,0.54881,0.50902,0.36061,1.21323,1.16353,0.0012,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,16348.6,1.46335,1.38631,0.00144,0.48354,0.54778,0.52154,0.36869,1.22044,1.13454,0.00122,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,16685.6,1.44729,1.36908,0.00143,0.48246,0.54354,0.52525,0.3728,1.20766,1.13422,0.0012,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,17024.6,1.46173,1.38134,0.00143,0.5277,0.53557,0.52904,0.37562,1.2049,1.13018,0.0012,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
50,17363.6,1.44635,1.34263,0.00143,0.50574,0.5562,0.53218,0.37683,1.21862,1.12679,0.00121,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
51,17702.1,1.43884,1.3547,0.00142,0.45772,0.54658,0.52409,0.3727,1.20115,1.12439,0.00119,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,18040.5,1.43177,1.34807,0.00142,0.52044,0.51302,0.54221,0.38741,1.19758,1.08366,0.00119,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,18379.4,1.43912,1.33819,0.00143,0.4926,0.52931,0.54046,0.38819,1.19141,1.1021,0.00119,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,18727,1.44774,1.34786,0.00142,0.48136,0.56488,0.5561,0.39887,1.19006,1.08113,0.00118,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,19075.7,1.4234,1.31341,0.00139,0.50832,0.55629,0.54804,0.39101,1.19537,1.08189,0.00118,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,19418.2,1.44769,1.33059,0.00141,0.48459,0.56617,0.55174,0.39676,1.18802,1.07438,0.00118,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,19759.1,1.43594,1.30923,0.00142,0.51117,0.55522,0.55638,0.39912,1.18954,1.0716,0.00117,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,20095.9,1.42905,1.31036,0.0014,0.5095,0.56283,0.55479,0.39919,1.17304,1.07287,0.00117,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,20435.2,1.41421,1.29542,0.0014,0.5003,0.57716,0.56703,0.40674,1.17948,1.06056,0.00116,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,20776.7,1.43243,1.29546,0.00143,0.50349,0.54469,0.56812,0.40971,1.1778,1.05039,0.00116,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,21117.2,1.42258,1.26978,0.00139,0.5393,0.56592,0.56551,0.40993,1.18083,1.05364,0.00116,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,21455.4,1.41842,1.28205,0.00139,0.54555,0.55558,0.57388,0.41161,1.18106,1.04913,0.00117,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,21797.9,1.42691,1.27148,0.00142,0.55988,0.55012,0.57607,0.41365,1.17946,1.03272,0.00116,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,22137,1.42925,1.28158,0.00139,0.55635,0.56324,0.58477,0.42182,1.18011,1.01667,0.00116,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,22479.4,1.40886,1.24506,0.00139,0.56721,0.56135,0.59258,0.42871,1.1685,1.01005,0.00115,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,22825.3,1.40572,1.25852,0.00135,0.52248,0.57895,0.58089,0.42043,1.17239,1.01725,0.00116,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,23169.9,1.42079,1.25282,0.00139,0.58219,0.55807,0.58729,0.42453,1.16733,1.02768,0.00115,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
