epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
41,14178.5,1.42904,1.19664,0.00137,0.5678,0.60248,0.62924,0.45428,1.18546,1.00094,0.00116,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
42,14518.6,1.42968,1.18371,0.00139,0.62545,0.60083,0.64797,0.47171,1.18851,0.99017,0.00116,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
43,14858.8,1.41827,1.15045,0.00135,0.63016,0.62233,0.65665,0.47444,1.18523,0.9651,0.00115,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
44,15194.4,1.43824,1.17622,0.00137,0.63811,0.59852,0.66073,0.47671,1.18328,0.96915,0.00115,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
45,15528.4,1.42946,1.1608,0.00134,0.65912,0.59584,0.66612,0.484,1.18048,0.95704,0.00114,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
46,15861.9,1.41756,1.14155,0.00135,0.64631,0.59839,0.66796,0.489,1.16519,0.95196,0.00113,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,16199.1,1.43367,1.1354,0.00135,0.66402,0.60759,0.67583,0.49614,1.15681,0.94727,0.00113,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,16535.6,1.41235,1.12569,0.00135,0.64014,0.61569,0.66648,0.48681,1.1608,0.9511,0.00113,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,16871.2,1.43661,1.12863,0.00135,0.68291,0.60796,0.68123,0.49482,1.16745,0.92343,0.00114,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
50,17204.5,1.41756,1.10578,0.00135,0.69023,0.62396,0.68669,0.50347,1.15307,0.92796,0.00111,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
51,17538.6,1.41455,1.10763,0.00134,0.65492,0.63353,0.68375,0.50072,1.15825,0.92653,0.00112,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,17873.7,1.40665,1.08988,0.00134,0.68781,0.62699,0.69322,0.50685,1.14991,0.90169,0.00111,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,18216.2,1.40301,1.09229,0.00134,0.68917,0.62248,0.68967,0.50663,1.14778,0.89724,0.00111,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,18561,1.41095,1.09802,0.00134,0.67715,0.64076,0.69682,0.51059,1.1593,0.89912,0.00113,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,18906.6,1.3977,1.05229,0.00132,0.68151,0.63171,0.70241,0.51661,1.15476,0.89291,0.00112,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,19245.1,1.41732,1.07836,0.00134,0.68718,0.60186,0.68685,0.50713,1.14059,0.89444,0.0011,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,19582.9,1.40452,1.0567,0.00134,0.71069,0.61869,0.7051,0.52141,1.14103,0.88321,0.0011,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,19917.2,1.40365,1.05311,0.00132,0.68536,0.64809,0.70671,0.5207,1.14728,0.87959,0.0011,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,20252.7,1.39217,1.04351,0.00134,0.6857,0.66368,0.72126,0.53165,1.13664,0.87427,0.00109,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,20589,1.40897,1.03244,0.00134,0.7184,0.65368,0.73421,0.54059,1.13693,0.84767,0.0011,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,20923.9,1.38566,1.01978,0.00131,0.69246,0.66589,0.72208,0.53284,1.12727,0.86044,0.00108,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,21259.7,1.39276,1.0317,0.00132,0.73094,0.64793,0.72795,0.53724,1.12745,0.85962,0.00108,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,21598.7,1.39229,1.02206,0.00133,0.72622,0.61753,0.71991,0.53344,1.12702,0.85977,0.00109,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,21941.6,1.3941,1.01874,0.00131,0.68659,0.6749,0.73201,0.5405,1.12597,0.86181,0.00109,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,22287.2,1.38166,1.00347,0.00132,0.70595,0.67821,0.73954,0.54632,1.12928,0.85643,0.0011,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,22630.4,1.38463,0.99707,0.0013,0.66792,0.69589,0.73134,0.54079,1.12429,0.85695,0.00108,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,22969.8,1.39362,1.00838,0.00131,0.68318,0.67393,0.72644,0.53572,1.12148,0.86639,0.00108,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,23305.4,1.39113,0.98055,0.00131,0.72043,0.65064,0.73172,0.5411,1.11649,0.85565,0.00108,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,23641.4,1.39152,1.00195,0.0013,0.72452,0.6488,0.73012,0.53977,1.11837,0.84884,0.00108,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,23976.8,1.38637,0.98798,0.0013,0.76144,0.62799,0.73177,0.54291,1.11598,0.84748,0.00108,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
