epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
31,12462.4,1.42745,1.433,0.00152,0.49855,0.48868,0.47909,0.33596,1.23211,1.20661,0.00123,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
32,12857.6,1.43331,1.42356,0.0015,0.49202,0.48567,0.49032,0.34773,1.22881,1.19469,0.00123,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655
33,13257,1.42825,1.42204,0.0015,0.46481,0.50823,0.50111,0.35522,1.22822,1.19138,0.00123,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
34,13653,1.42251,1.3967,0.0015,0.44976,0.52677,0.49974,0.35616,1.21786,1.18116,0.00121,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665
35,14049.4,1.40016,1.39041,0.00149,0.46897,0.54347,0.51385,0.36689,1.22295,1.16151,0.00122,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
36,14445,1.41334,1.382,0.00148,0.52143,0.51496,0.51851,0.37136,1.19794,1.15216,0.00119,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675
37,14844.1,1.41434,1.36767,0.00146,0.54098,0.5009,0.51367,0.36853,1.20453,1.15065,0.00119,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
38,15246,1.40004,1.36295,0.00146,0.53027,0.52857,0.53381,0.38162,1.2048,1.13692,0.00119,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685
39,15652.8,1.41104,1.35844,0.00146,0.54123,0.51949,0.53742,0.38789,1.19692,1.1401,0.00118,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
40,16101.8,1.39956,1.34555,0.00146,0.5139,0.53929,0.5359,0.38839,1.19892,1.11814,0.00119,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695
41,16506,1.39863,1.33314,0.00146,0.55795,0.51043,0.54184,0.39391,1.19324,1.11588,0.00117,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
42,16902.1,1.39314,1.32591,0.00147,0.54126,0.51517,0.54506,0.3938,1.18097,1.10932,0.00116,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
43,17298.3,1.38657,1.31569,0.00147,0.57098,0.50987,0.55006,0.3974,1.19292,1.10039,0.00117,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
44,17696.4,1.38931,1.328,0.00145,0.56553,0.55012,0.55844,0.40461,1.18249,1.08223,0.00116,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
45,18090.7,1.38906,1.29539,0.00144,0.57948,0.5364,0.56519,0.40921,1.17573,1.07687,0.00116,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
46,18487.4,1.37153,1.28259,0.00143,0.54873,0.56513,0.58029,0.42157,1.16852,1.05843,0.00115,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,18887.9,1.38245,1.28526,0.00144,0.59046,0.52325,0.56908,0.41349,1.16822,1.07038,0.00115,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,19293.6,1.38892,1.2794,0.00141,0.62272,0.51533,0.57202,0.41688,1.16015,1.06544,0.00114,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,19698.2,1.37525,1.27113,0.00143,0.57955,0.56177,0.58593,0.43085,1.15472,1.05573,0.00113,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
50,20102.8,1.36137,1.25852,0.00141,0.58748,0.5616,0.5915,0.43323,1.15042,1.04566,0.00113,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
51,20501,1.38079,1.2549,0.00144,0.56683,0.57012,0.59328,0.4332,1.15788,1.0366,0.00113,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,20898.2,1.36633,1.23438,0.00142,0.57211,0.58861,0.59647,0.43406,1.15795,1.02231,0.00114,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,21296.7,1.37353,1.2364,0.00139,0.58969,0.54816,0.60029,0.44164,1.14519,1.03428,0.00112,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,21692.3,1.36385,1.22872,0.00142,0.5859,0.55469,0.60197,0.44282,1.14698,1.03558,0.00113,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,22089.6,1.35964,1.20741,0.00138,0.6133,0.5696,0.6057,0.44456,1.14331,1.01532,0.00112,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,22488.4,1.36648,1.21449,0.0014,0.59818,0.58096,0.61807,0.45686,1.14305,0.99926,0.00112,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,22893.6,1.37174,1.21941,0.00143,0.61216,0.58112,0.62495,0.46312,1.1417,0.99722,0.00112,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,23299.8,1.36046,1.20907,0.0014,0.59568,0.58564,0.62684,0.46305,1.1355,0.98893,0.00111,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,23707.6,1.35759,1.18566,0.0014,0.59967,0.58418,0.62232,0.46177,1.13736,0.98544,0.00112,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
