epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
31,12576.5,1.41965,1.46086,0.0015,0.49342,0.45573,0.45185,0.31742,1.23851,1.23246,0.00123,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
32,12974.1,1.42865,1.45329,0.00149,0.48254,0.48067,0.46683,0.33045,1.2411,1.25696,0.00124,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655
33,13372.3,1.43188,1.46555,0.0015,0.41663,0.50569,0.46999,0.33637,1.23198,1.23002,0.00122,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
34,13767.9,1.42039,1.43352,0.0015,0.46344,0.51339,0.48756,0.34701,1.24067,1.21463,0.00122,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665
35,14164.3,1.39766,1.42649,0.00149,0.46391,0.50467,0.48902,0.3484,1.22114,1.20311,0.0012,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
36,14561.8,1.41668,1.4097,0.00148,0.49477,0.51143,0.50142,0.35725,1.21049,1.18176,0.0012,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675
37,14965.2,1.41818,1.4158,0.00147,0.52394,0.4956,0.50681,0.36057,1.2121,1.19016,0.00119,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
38,15373,1.41182,1.4041,0.00147,0.54086,0.49599,0.51034,0.36702,1.20468,1.18261,0.00118,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685
39,15781.7,1.40657,1.39162,0.00146,0.47496,0.5342,0.51183,0.36782,1.21622,1.17325,0.00119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
40,16186.1,1.40464,1.38279,0.00146,0.47285,0.5202,0.51655,0.36977,1.20195,1.15975,0.00118,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695
41,16584.2,1.40629,1.3907,0.00147,0.51161,0.52139,0.53086,0.3833,1.19747,1.15197,0.00117,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
42,16981.3,1.40334,1.38354,0.00149,0.52578,0.50849,0.53054,0.38528,1.19396,1.14557,0.00117,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
43,17379.8,1.39338,1.3587,0.00148,0.49364,0.55246,0.5389,0.38722,1.19788,1.12563,0.00117,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
44,17779.7,1.39593,1.36433,0.00146,0.52094,0.50208,0.53261,0.38488,1.19241,1.14263,0.00117,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
45,18178.7,1.40156,1.33636,0.00145,0.49714,0.53728,0.52926,0.38075,1.19508,1.1268,0.00116,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
46,18631.4,1.3869,1.33013,0.00145,0.50041,0.55283,0.54838,0.39534,1.18906,1.1008,0.00116,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,19034.5,1.39105,1.33401,0.00144,0.53712,0.51839,0.54386,0.39507,1.18474,1.10915,0.00116,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,19435.2,1.39977,1.3301,0.00143,0.53426,0.54156,0.55467,0.40281,1.1768,1.1035,0.00115,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,19834.3,1.38754,1.31719,0.00145,0.52389,0.55188,0.56063,0.40657,1.17912,1.08542,0.00115,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
50,20227.1,1.37858,1.29919,0.00143,0.54016,0.5469,0.56186,0.41144,1.17143,1.09009,0.00114,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
51,20617.1,1.38178,1.30062,0.00143,0.54082,0.55224,0.56535,0.4116,1.16699,1.08947,0.00114,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,21007,1.37768,1.28388,0.00142,0.54403,0.54649,0.55933,0.41234,1.16905,1.07834,0.00114,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,21399.7,1.38256,1.27303,0.00141,0.541,0.5496,0.57007,0.41818,1.16927,1.06797,0.00114,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,21792.4,1.37282,1.27615,0.00143,0.58018,0.54006,0.57591,0.41988,1.16713,1.05667,0.00113,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,22182.9,1.37263,1.25741,0.0014,0.55032,0.56627,0.58648,0.42953,1.16632,1.05606,0.00114,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,22576.1,1.37992,1.26154,0.00142,0.55726,0.55595,0.58812,0.4311,1.16217,1.04274,0.00113,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,22972.1,1.38085,1.26067,0.00144,0.55372,0.57888,0.58546,0.42574,1.15892,1.03823,0.00113,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,23373,1.37171,1.25067,0.00141,0.56446,0.58642,0.59634,0.43468,1.15505,1.03665,0.00113,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,23773.5,1.372,1.23994,0.00142,0.58688,0.55658,0.59413,0.4348,1.14971,1.03903,0.00113,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,24166.9,1.35771,1.24154,0.00141,0.54561,0.58909,0.59267,0.4323,1.15025,1.02605,0.00112,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,24559.4,1.36333,1.23812,0.00139,0.59691,0.55573,0.60115,0.4408,1.14752,1.02049,0.00112,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,24949.1,1.36469,1.21938,0.00141,0.56208,0.58803,0.59938,0.44063,1.14474,1.01304,0.00111,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,25343.3,1.35398,1.21097,0.00139,0.58276,0.56744,0.60392,0.44439,1.14424,1.01874,0.00111,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,25738.9,1.34739,1.19129,0.0014,0.57669,0.57888,0.60703,0.44619,1.14317,1.00719,0.00111,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,26128.3,1.34361,1.19866,0.0014,0.57272,0.58576,0.61041,0.44743,1.14728,1.00893,0.00111,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,26524.6,1.36294,1.19624,0.00139,0.60222,0.57859,0.62085,0.45722,1.14165,1.00918,0.00111,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,26924.7,1.35925,1.19148,0.00138,0.63199,0.57199,0.62498,0.45972,1.14439,0.99544,0.00111,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,27324.9,1.36231,1.17407,0.00138,0.6024,0.57825,0.62718,0.46232,1.14087,0.98984,0.00111,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,27725.5,1.35536,1.171,0.00137,0.5944,0.60394,0.62899,0.46296,1.13668,0.99192,0.00111,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,28120.9,1.35647,1.15914,0.00138,0.61342,0.59671,0.62604,0.45938,1.13658,0.99089,0.0011,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,28514.1,1.3443,1.15318,0.00139,0.62099,0.59559,0.62856,0.46262,1.12902,0.98679,0.0011,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,28906.5,1.3394,1.14904,0.00138,0.64043,0.57728,0.63275,0.46668,1.12762,0.98119,0.0011,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,29298,1.34614,1.13936,0.00137,0.60856,0.60416,0.6408,0.47373,1.12757,0.98065,0.0011,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,29690.1,1.33567,1.12873,0.00138,0.63893,0.5959,0.64772,0.47976,1.12697,0.97798,0.00109,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,30083.9,1.33983,1.12874,0.00138,0.6221,0.60885,0.64596,0.47728,1.12401,0.97029,0.00109,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,30480.9,1.34592,1.12351,0.00137,0.63289,0.59738,0.64755,0.47899,1.12339,0.97251,0.00109,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,30879.4,1.33555,1.10423,0.00137,0.62674,0.60774,0.65109,0.48177,1.12561,0.97281,0.00109,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,31276.3,1.33313,1.10634,0.00136,0.63796,0.59704,0.65326,0.48328,1.12231,0.96681,0.00109,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,31674,1.33399,1.10394,0.00137,0.63697,0.60889,0.65793,0.48713,1.12292,0.96261,0.00109,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,32070,1.3292,1.08882,0.00136,0.62424,0.62147,0.6611,0.48672,1.12533,0.9606,0.00109,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,32461.4,1.33395,1.10765,0.00135,0.62195,0.62268,0.66229,0.48796,1.12387,0.95717,0.00109,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,32852.8,1.32216,1.0856,0.00135,0.6493,0.61192,0.66454,0.48893,1.12327,0.95451,0.00109,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,33245.5,1.3238,1.0757,0.00135,0.65364,0.62125,0.66516,0.49028,1.1198,0.94977,0.00109,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,33642.8,1.31255,1.06379,0.00134,0.66048,0.60724,0.66747,0.49262,1.12041,0.94647,0.00109,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,34039.6,1.31755,1.05814,0.00134,0.669,0.6009,0.66608,0.49132,1.11947,0.94657,0.00109,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,34438.1,1.31012,1.05323,0.00134,0.64637,0.61618,0.66924,0.49422,1.11707,0.9455,0.00109,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,34836.2,1.30266,1.03693,0.00131,0.65013,0.62722,0.67165,0.49603,1.1161,0.94218,0.00109,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,35236.4,1.32047,1.03121,0.00135,0.65224,0.6289,0.67383,0.49841,1.11415,0.93863,0.00109,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,35634.8,1.30802,1.02531,0.00132,0.63842,0.6343,0.67641,0.50004,1.11622,0.93586,0.00109,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,36030.7,1.30813,1.01714,0.00132,0.66658,0.62878,0.67964,0.5023,1.11431,0.93262,0.00109,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,36423.1,1.31466,1.03782,0.00133,0.66402,0.63602,0.68275,0.50495,1.11331,0.92986,0.00108,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,36813.9,1.3083,1.00912,0.00132,0.65663,0.63988,0.68335,0.50555,1.11273,0.92974,0.00108,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,37204.3,1.30332,1.01442,0.00133,0.65089,0.64777,0.68502,0.50673,1.11127,0.929,0.00108,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,37599.2,1.2991,1.01488,0.00131,0.65226,0.65025,0.6861,0.50693,1.11277,0.92929,0.00108,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,37995.9,1.32582,1.02524,0.00132,0.67173,0.63109,0.68816,0.50955,1.11047,0.92708,0.00108,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,38396.9,1.29231,0.9915,0.00132,0.66908,0.63275,0.68803,0.50949,1.10706,0.92765,0.00108,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,38797.7,1.30943,1.00868,0.00131,0.661,0.64582,0.69131,0.51195,1.10583,0.92712,0.00107,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,39195.2,1.30348,0.98671,0.00131,0.67511,0.63414,0.69244,0.51239,1.10675,0.92431,0.00107,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,39589.6,1.29762,0.97941,0.0013,0.6811,0.63237,0.69289,0.51312,1.10693,0.92455,0.00107,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,39986.1,1.29386,0.96154,0.00131,0.67653,0.6379,0.69286,0.51276,1.10707,0.92438,0.00107,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,40381.4,1.28979,0.9639,0.0013,0.7096,0.61592,0.69261,0.51225,1.10614,0.92378,0.00108,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,40773.4,1.27688,0.95498,0.00129,0.7134,0.61637,0.69277,0.51308,1.10574,0.92369,0.00107,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,41167.4,1.2936,0.96776,0.00129,0.6836,0.63291,0.69358,0.51371,1.10679,0.92155,0.00107,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,41562,1.29058,0.95141,0.00129,0.68628,0.63918,0.69502,0.51586,1.10535,0.92122,0.00107,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,41961.1,1.2961,0.9513,0.00129,0.70307,0.62715,0.69497,0.51582,1.10461,0.92088,0.00107,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,42361.1,1.28334,0.94461,0.00129,0.68498,0.6418,0.69563,0.51724,1.10395,0.92114,0.00107,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,42762.6,1.28329,0.93577,0.00128,0.69778,0.63623,0.69801,0.51889,1.10238,0.92022,0.00107,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,43160.7,1.27048,0.92236,0.00129,0.70797,0.63793,0.69919,0.51906,1.10151,0.91799,0.00107,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,43558.2,1.28241,0.92662,0.00129,0.69864,0.64105,0.69992,0.51979,1.10234,0.91825,0.00107,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,43971.1,1.27787,0.92197,0.00129,0.69672,0.64244,0.70156,0.5218,1.10206,0.9164,0.00107,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,44410,1.27832,0.9175,0.00127,0.68515,0.65101,0.70187,0.52182,1.10082,0.91715,0.00107,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,44808.9,1.27181,0.90892,0.00127,0.68575,0.65736,0.70282,0.52224,1.10113,0.9153,0.00107,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,45208.2,1.27445,0.90305,0.00126,0.68488,0.65126,0.70365,0.5238,1.10024,0.91499,0.00106,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,45609.7,1.25798,0.88774,0.00127,0.6907,0.65128,0.70458,0.52395,1.09987,0.91455,0.00106,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,46012.5,1.25774,0.8964,0.00126,0.69141,0.65159,0.70633,0.52542,1.09819,0.91311,0.00106,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,46414.5,1.26287,0.88395,0.00125,0.69536,0.65483,0.70721,0.52651,1.09749,0.91165,0.00106,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,46814.5,1.25634,0.88694,0.00127,0.70339,0.651,0.70641,0.52545,1.09697,0.91177,0.00106,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,47211.9,1.25065,0.87671,0.00125,0.6957,0.65429,0.70678,0.52561,1.09657,0.91131,0.00106,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,47606,1.25627,0.88058,0.00125,0.69588,0.65561,0.70821,0.52691,1.09655,0.91096,0.00106,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,48067.2,1.24023,0.84506,0.00124,0.69949,0.65572,0.70946,0.52833,1.09655,0.91095,0.00106,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,48464.4,1.23851,0.8532,0.00123,0.69905,0.65565,0.70977,0.52821,1.09668,0.90969,0.00106,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,48861.7,1.25103,0.863,0.00124,0.70023,0.65651,0.71032,0.52832,1.09693,0.90944,0.00106,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,49258.6,1.24699,0.85546,0.00124,0.70017,0.66027,0.71164,0.52947,1.09556,0.90976,0.00106,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,49659.8,1.24363,0.84979,0.00124,0.70209,0.65938,0.71227,0.53049,1.09507,0.90976,0.00106,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,50061.3,1.25011,0.8581,0.00124,0.7032,0.65883,0.71281,0.53074,1.09474,0.90844,0.00106,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,50458.7,1.23298,0.83865,0.00123,0.7068,0.65767,0.713,0.53102,1.09258,0.90757,0.00106,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,50856.7,1.24149,0.83953,0.00122,0.70272,0.65576,0.71369,0.53223,1.09291,0.90675,0.00106,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,51253.3,1.24462,0.82737,0.00123,0.70775,0.65316,0.71497,0.5329,1.09356,0.90595,0.00106,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,51648.8,1.21975,0.81274,0.00122,0.71024,0.65377,0.71627,0.53416,1.09337,0.90478,0.00106,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
