epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
19,7805.32,1.48013,1.64593,0.00161,0.35975,0.43289,0.35911,0.24291,1.33479,1.44389,0.00137,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
20,8219.01,1.47047,1.63196,0.00159,0.38317,0.43485,0.37033,0.25285,1.30764,1.40674,0.00134,0.0271785,0.0090595,0.0271785,0.0090595,0.0271785,0.0090595,0.0271785,0.0090595
21,8621.59,1.47311,1.59579,0.00158,0.37636,0.42625,0.37115,0.25661,1.29111,1.39151,0.00132,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
22,9023.04,1.46635,1.60188,0.00157,0.36793,0.45635,0.39155,0.26857,1.29198,1.37789,0.00132,0.0268815,0.0089605,0.0268815,0.0089605,0.0268815,0.0089605,0.0268815,0.0089605
23,9426.58,1.46746,1.57744,0.00157,0.3935,0.45954,0.39061,0.26885,1.29402,1.35325,0.00131,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
24,9829.26,1.45664,1.56966,0.00156,0.38965,0.46912,0.40251,0.28193,1.27069,1.35348,0.00128,0.0265845,0.0088615,0.0265845,0.0088615,0.0265845,0.0088615,0.0265845,0.0088615
25,10231.9,1.44342,1.55835,0.00155,0.49977,0.41338,0.40576,0.28327,1.26683,1.33341,0.00128,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
26,10639.6,1.45042,1.54647,0.00155,0.38898,0.45836,0.41563,0.29121,1.25594,1.32616,0.00127,0.0262875,0.0087625,0.0262875,0.0087625,0.0262875,0.0087625,0.0262875,0.0087625
27,11044.9,1.44927,1.55234,0.00153,0.50991,0.46302,0.43493,0.3054,1.25373,1.30085,0.00127,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
28,11457.5,1.4365,1.51656,0.00153,0.46247,0.44865,0.44297,0.31463,1.23621,1.27216,0.00124,0.0259905,0.0086635,0.0259905,0.0086635,0.0259905,0.0086635,0.0259905,0.0086635
29,11870.8,1.42868,1.49892,0.00152,0.43505,0.47983,0.44777,0.3174,1.24453,1.27717,0.00125,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
30,12282.9,1.43281,1.49784,0.00154,0.42495,0.51008,0.45062,0.31857,1.23978,1.26302,0.00125,0.0256935,0.0085645,0.0256935,0.0085645,0.0256935,0.0085645,0.0256935,0.0085645
31,12689.3,1.42129,1.48283,0.00151,0.48797,0.44118,0.4478,0.31501,1.24328,1.26042,0.00124,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
32,13096.1,1.43256,1.47386,0.0015,0.45115,0.48446,0.44996,0.31769,1.23559,1.23947,0.00123,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655
33,13501.4,1.4282,1.47381,0.0015,0.46584,0.49253,0.45891,0.32723,1.23133,1.23108,0.00123,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
34,13907.5,1.42186,1.44805,0.00151,0.46438,0.4875,0.47504,0.34045,1.2218,1.21284,0.00122,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665
35,14311.7,1.3985,1.42993,0.0015,0.47991,0.50254,0.47798,0.34188,1.21355,1.20883,0.00122,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
36,14717.7,1.41086,1.42505,0.00148,0.47182,0.4938,0.48225,0.34338,1.2137,1.18741,0.00121,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675
37,15132.3,1.42157,1.43001,0.00147,0.52873,0.48057,0.49445,0.3502,1.21493,1.18365,0.00121,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
38,15549.8,1.40479,1.41496,0.00147,0.49945,0.49979,0.49218,0.34957,1.20641,1.16933,0.0012,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685
39,15965,1.4024,1.41151,0.00146,0.47656,0.50838,0.50928,0.36504,1.20537,1.16284,0.00121,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
40,16378.4,1.40823,1.40174,0.00148,0.50354,0.49007,0.49998,0.35885,1.20395,1.14866,0.0012,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695
41,16789,1.41136,1.39722,0.00148,0.50196,0.4976,0.50084,0.35913,1.19645,1.145,0.00119,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
42,17192.7,1.40465,1.38046,0.00149,0.53984,0.51018,0.51593,0.36919,1.19912,1.13801,0.00118,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
43,17596.8,1.38651,1.36004,0.00148,0.50126,0.54249,0.531,0.38258,1.1919,1.10831,0.00118,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
44,17999,1.39467,1.37165,0.00146,0.62658,0.49098,0.53199,0.38364,1.1804,1.10032,0.00117,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
45,18408,1.39952,1.34775,0.00146,0.51005,0.52765,0.53581,0.38672,1.17196,1.10042,0.00116,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
46,18815.5,1.38174,1.33076,0.00144,0.55711,0.51795,0.54933,0.39411,1.18165,1.08954,0.00117,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,19225.6,1.38655,1.33807,0.00145,0.5475,0.54258,0.54217,0.39375,1.17518,1.08175,0.00116,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,19649,1.4029,1.33739,0.00144,0.49855,0.55715,0.54894,0.3975,1.16547,1.07255,0.00115,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,445.148,1.37248,1.30679,0.00144,0.51676,0.55191,0.5487,0.39668,1.16845,1.07497,0.00115,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
50,869.314,1.38245,1.32433,0.00144,0.56168,0.53598,0.56085,0.40792,1.1699,1.06454,0.00116,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
51,1282.9,1.37634,1.30041,0.00144,0.53012,0.56321,0.56354,0.40855,1.16653,1.06566,0.00115,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,1686.55,1.37016,1.29929,0.00142,0.5333,0.5519,0.55609,0.40566,1.16042,1.08113,0.00114,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,2093.48,1.37999,1.29247,0.00142,0.57635,0.52413,0.56106,0.41078,1.159,1.06286,0.00114,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,2499.94,1.36036,1.26761,0.00143,0.54595,0.56117,0.568,0.41316,1.15926,1.05211,0.00115,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,2910.93,1.36463,1.26835,0.00141,0.59986,0.54589,0.57451,0.42052,1.16159,1.04337,0.00115,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,3384.25,1.36826,1.26261,0.00141,0.62244,0.51752,0.57779,0.42259,1.15465,1.03948,0.00113,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,3782.5,1.36069,1.2572,0.00139,0.57889,0.54486,0.57947,0.425,1.14765,1.03385,0.00113,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,4194.86,1.36178,1.26119,0.0014,0.5551,0.5564,0.58584,0.42796,1.14989,1.02395,0.00113,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,4606.45,1.37942,1.25567,0.00142,0.57672,0.56916,0.58717,0.43167,1.15267,1.02677,0.00113,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,5013.48,1.35545,1.23324,0.00141,0.55032,0.59141,0.5851,0.42811,1.1546,1.01463,0.00113,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,5430.56,1.36375,1.23768,0.00141,0.56214,0.57454,0.59071,0.43609,1.13618,1.01886,0.00112,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,5840.88,1.35484,1.21579,0.0014,0.56225,0.59453,0.59667,0.43918,1.14307,1.01105,0.00112,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,6243.5,1.36118,1.22648,0.00141,0.56159,0.58066,0.60082,0.44012,1.14125,1.00006,0.00112,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,6645.03,1.35858,1.2228,0.00139,0.58215,0.58043,0.60343,0.44205,1.14417,1.003,0.00112,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,7041.81,1.35419,1.21098,0.00139,0.60236,0.57748,0.60968,0.44827,1.13693,0.99458,0.00112,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,7437.95,1.35378,1.19637,0.00141,0.61153,0.56792,0.61173,0.44652,1.14739,0.99493,0.00113,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,7837.09,1.33879,1.18614,0.00138,0.59888,0.58817,0.62094,0.45649,1.14405,0.98438,0.00113,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,8240.09,1.33203,1.18371,0.00137,0.60531,0.59483,0.62364,0.45963,1.13877,0.9823,0.00112,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,8641.47,1.33969,1.15669,0.00138,0.60123,0.59647,0.62835,0.46176,1.13202,0.97242,0.00111,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,9039.64,1.34841,1.177,0.00138,0.5857,0.59177,0.62705,0.46302,1.13171,0.9719,0.00111,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,9446.55,1.3432,1.16678,0.00138,0.63188,0.57863,0.6371,0.47127,1.1326,0.96827,0.00111,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,9862.03,1.33294,1.15159,0.00138,0.62174,0.59075,0.63973,0.47258,1.12875,0.96489,0.00111,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,10283.9,1.33109,1.1614,0.00137,0.65208,0.57431,0.64283,0.47707,1.12692,0.96513,0.0011,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,10708.1,1.33874,1.14358,0.00138,0.64158,0.58046,0.64164,0.47733,1.1219,0.96265,0.0011,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,11117.7,1.34551,1.15476,0.00137,0.65903,0.566,0.64289,0.47778,1.12272,0.96097,0.0011,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,11524.5,1.32648,1.12928,0.00137,0.65706,0.56725,0.64849,0.48226,1.12445,0.95591,0.0011,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,11930.4,1.32735,1.11952,0.00136,0.63382,0.5992,0.64954,0.48181,1.12539,0.94552,0.0011,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,12337.8,1.3295,1.11193,0.00137,0.64215,0.60075,0.65226,0.48213,1.1241,0.94639,0.0011,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,12745.2,1.32265,1.10133,0.00136,0.64147,0.59799,0.65575,0.48396,1.12106,0.94273,0.0011,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,13149.6,1.32386,1.0939,0.00135,0.65188,0.59115,0.65876,0.48606,1.12251,0.93958,0.0011,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,13560.5,1.32629,1.10314,0.00135,0.63479,0.60606,0.66268,0.48981,1.11972,0.9356,0.00109,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,13973.5,1.31661,1.09623,0.00136,0.63693,0.60786,0.66422,0.49116,1.11679,0.9349,0.00109,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,14384.7,1.30477,1.09244,0.00136,0.62992,0.61937,0.66822,0.49592,1.11427,0.9332,0.00109,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,14791.5,1.31828,1.0795,0.00134,0.62373,0.61677,0.66679,0.4931,1.11347,0.93525,0.00109,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,15199.2,1.32423,1.07117,0.00134,0.64532,0.60977,0.66708,0.49253,1.11153,0.93222,0.00109,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,15605.9,1.31227,1.07432,0.00134,0.65851,0.60423,0.66943,0.49569,1.10873,0.92698,0.00108,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,16015.5,1.31992,1.0626,0.00134,0.66147,0.60575,0.6659,0.49327,1.10858,0.92503,0.00108,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,16424.9,1.32091,1.05268,0.00135,0.67007,0.60172,0.66752,0.4942,1.10886,0.92271,0.00108,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,16832.4,1.31068,1.05113,0.00134,0.6665,0.60676,0.67074,0.49556,1.10723,0.92122,0.00108,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,17244.2,1.3044,1.04002,0.00135,0.66475,0.60614,0.67364,0.49888,1.1058,0.92163,0.00108,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,17659,1.29735,1.03245,0.00135,0.6596,0.61151,0.67586,0.50175,1.10498,0.91903,0.00108,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,18088.3,1.30329,1.03478,0.00134,0.66075,0.62585,0.67803,0.50266,1.1054,0.916,0.00108,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,18505,1.30587,1.01112,0.00133,0.66978,0.62771,0.67946,0.50356,1.10486,0.91364,0.00107,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,18916.6,1.29209,1.01372,0.00132,0.67808,0.62424,0.68149,0.50591,1.10549,0.91045,0.00108,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,19324.8,1.29311,1.00947,0.00132,0.67348,0.62626,0.68487,0.50842,1.10573,0.90668,0.00107,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,19734.2,1.30074,1.01435,0.00131,0.67451,0.63466,0.68697,0.51027,1.10727,0.90461,0.00108,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,20147.6,1.30011,1.00819,0.00133,0.67628,0.63095,0.68532,0.50849,1.10813,0.90548,0.00108,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,20556.5,1.28771,0.99508,0.00131,0.66749,0.63738,0.68765,0.51094,1.10703,0.90253,0.00108,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,20970.1,1.29463,0.99416,0.00132,0.67754,0.6379,0.69183,0.51345,1.10736,0.9006,0.00108,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,21384.3,1.28469,0.98781,0.00131,0.67198,0.63341,0.69498,0.5166,1.1054,0.89956,0.00108,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,21804,1.28491,0.96805,0.00128,0.68098,0.63029,0.6972,0.51917,1.10489,0.89599,0.00108,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,22216.1,1.27579,0.96527,0.0013,0.66952,0.64277,0.69616,0.51813,1.10398,0.89772,0.00107,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,22626.7,1.28102,0.95575,0.00128,0.6728,0.64047,0.69554,0.51796,1.10252,0.89756,0.00107,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,23034.1,1.29491,0.95681,0.00131,0.67462,0.64071,0.69666,0.51944,1.10244,0.89633,0.00107,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,23440.5,1.28738,0.95488,0.00132,0.66509,0.65034,0.69871,0.52052,1.10241,0.89393,0.00107,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,23852.7,1.27961,0.95559,0.00128,0.65848,0.65087,0.69943,0.52062,1.10132,0.89478,0.00107,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,24261.9,1.27888,0.93835,0.0013,0.66592,0.64292,0.6995,0.52116,1.10239,0.89259,0.00107,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,24671.3,1.2685,0.94647,0.0013,0.67081,0.64166,0.70048,0.52131,1.10016,0.89142,0.00107,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,25082.1,1.26955,0.93047,0.00128,0.68068,0.6407,0.70176,0.52241,1.09913,0.89183,0.00107,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,25497.5,1.25974,0.91736,0.00128,0.69014,0.63623,0.70241,0.52273,1.09942,0.89033,0.00107,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,25914.4,1.26195,0.91326,0.00128,0.7066,0.62783,0.70402,0.5241,1.10007,0.88923,0.00107,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,26324.5,1.25224,0.90255,0.00128,0.6989,0.63879,0.7049,0.52434,1.09945,0.88759,0.00107,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,26731.5,1.25099,0.899,0.00127,0.70709,0.63487,0.70541,0.52471,1.09998,0.88653,0.00106,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,27143.3,1.25394,0.90984,0.00126,0.71005,0.62824,0.70694,0.52541,1.09787,0.8861,0.00106,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,27556.2,1.25601,0.90345,0.00126,0.72532,0.61964,0.70806,0.52584,1.09733,0.8849,0.00106,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,27966,1.26419,0.89421,0.00126,0.71493,0.62879,0.71016,0.52674,1.09717,0.88275,0.00106,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,28376,1.24813,0.88242,0.00124,0.70859,0.63333,0.71092,0.52807,1.0962,0.882,0.00106,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,28791.3,1.24582,0.88324,0.00125,0.71418,0.62869,0.7115,0.52839,1.09528,0.88128,0.00106,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,29208.9,1.24483,0.87281,0.00125,0.72008,0.62872,0.71238,0.52911,1.0952,0.88063,0.00106,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,29624.8,1.23391,0.87163,0.00124,0.7386,0.61733,0.71307,0.52984,1.09471,0.87955,0.00106,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,30035,1.24071,0.87408,0.00124,0.72832,0.62557,0.71416,0.53111,1.09446,0.87769,0.00106,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,30445.6,1.23805,0.85187,0.00125,0.67208,0.67108,0.71373,0.53073,1.09449,0.87733,0.00106,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,30855.8,1.2311,0.85633,0.00124,0.67482,0.67074,0.71484,0.53174,1.09388,0.87699,0.00106,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,31265.6,1.24373,0.86279,0.00125,0.66605,0.68354,0.71736,0.53335,1.09383,0.87662,0.00106,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,31677.8,1.23675,0.85027,0.00124,0.66891,0.68176,0.71766,0.53308,1.0948,0.87645,0.00106,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,32087.9,1.22817,0.84806,0.00123,0.67468,0.67463,0.71784,0.53402,1.09358,0.87593,0.00106,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,32501.1,1.226,0.84382,0.00124,0.67835,0.67339,0.71863,0.53526,1.09278,0.87473,0.00106,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,32987.5,1.22146,0.83185,0.00123,0.6774,0.67486,0.71921,0.53558,1.09238,0.87443,0.00106,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,33404.3,1.23223,0.84019,0.00123,0.6737,0.67659,0.72048,0.53648,1.09209,0.87456,0.00106,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,33817,1.20875,0.822,0.00121,0.67981,0.67431,0.72065,0.53663,1.09174,0.87392,0.00106,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,34226.8,1.22948,0.82466,0.00123,0.67744,0.6779,0.72107,0.53705,1.09259,0.87262,0.00106,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,34639.2,1.20616,0.80359,0.00122,0.67937,0.67761,0.72079,0.53659,1.0921,0.87141,0.00106,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,35049.8,1.2227,0.80217,0.00122,0.6962,0.65921,0.72103,0.53714,1.09235,0.87103,0.00106,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,35460.9,1.20131,0.80287,0.00122,0.68388,0.68032,0.72153,0.5378,1.09162,0.87006,0.00106,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,35873.3,1.19526,0.79992,0.00119,0.69042,0.6745,0.72213,0.5379,1.0929,0.86871,0.00106,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
