epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
31,11775.5,1.41282,1.454,0.0015,0.45843,0.49186,0.47117,0.33327,1.2391,1.22706,0.00123,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
32,12149.8,1.42145,1.43695,0.00149,0.47077,0.51749,0.48746,0.34762,1.2251,1.21225,0.00122,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655
33,12521,1.42268,1.43764,0.0015,0.47858,0.50266,0.48414,0.33984,1.23093,1.22232,0.00123,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
34,12894.1,1.41303,1.4185,0.0015,0.49465,0.52341,0.49282,0.34913,1.21349,1.19915,0.00121,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665
35,13271.3,1.39237,1.41005,0.00149,0.4802,0.53706,0.51135,0.36039,1.21362,1.17967,0.00121,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
36,13655.3,1.39532,1.40538,0.00147,0.53389,0.47735,0.4942,0.35043,1.20336,1.19343,0.0012,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675
37,14039.9,1.41226,1.40862,0.00147,0.54475,0.50095,0.51274,0.36478,1.20919,1.16445,0.00121,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
38,14413.7,1.39757,1.39869,0.00147,0.47938,0.5154,0.51073,0.36321,1.19769,1.15123,0.00119,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685
39,14788.1,1.39667,1.38328,0.00145,0.5415,0.49704,0.52925,0.38046,1.19827,1.14646,0.00119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
40,15173.8,1.39404,1.3799,0.00145,0.5382,0.53712,0.53044,0.38237,1.19269,1.14235,0.00117,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695
41,15546.9,1.4035,1.37987,0.00147,0.5978,0.51142,0.53894,0.38736,1.17751,1.13204,0.00117,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
42,15917.4,1.38695,1.36299,0.00146,0.52109,0.51302,0.53406,0.38402,1.18871,1.13494,0.00118,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
43,16285.5,1.37662,1.33803,0.00147,0.51946,0.53331,0.5313,0.38063,1.17935,1.11454,0.00117,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
44,16650.9,1.38896,1.35621,0.00146,0.52236,0.5472,0.545,0.39504,1.17485,1.10564,0.00116,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
45,17023.8,1.39204,1.32486,0.00145,0.54211,0.51278,0.54903,0.3941,1.17994,1.10256,0.00117,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
46,17397.7,1.37194,1.31469,0.00143,0.5441,0.53911,0.55426,0.40004,1.17926,1.08764,0.00116,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,17776.3,1.37987,1.31232,0.00144,0.50449,0.57345,0.56159,0.40373,1.17083,1.07539,0.00115,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,18150.7,1.38549,1.31307,0.00142,0.49499,0.57333,0.55592,0.40111,1.1557,1.07682,0.00114,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,18520.3,1.37649,1.30009,0.00144,0.52351,0.57775,0.56748,0.40885,1.17097,1.06166,0.00115,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
50,18889.8,1.37158,1.29044,0.00143,0.53458,0.55908,0.57243,0.41443,1.15981,1.05895,0.00114,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
51,19255.9,1.37713,1.29283,0.00143,0.54727,0.56552,0.57408,0.41436,1.15592,1.0644,0.00114,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,19625.1,1.36567,1.27098,0.00142,0.52796,0.56582,0.57671,0.41869,1.15035,1.05387,0.00113,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,19994.2,1.36272,1.2721,0.0014,0.54858,0.57409,0.58038,0.42165,1.15241,1.04964,0.00113,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,20365.4,1.366,1.2707,0.00142,0.57691,0.5636,0.58486,0.42613,1.15062,1.03993,0.00113,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,20732.2,1.36537,1.25314,0.00139,0.57204,0.55429,0.58523,0.42331,1.1505,1.03968,0.00113,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,21102.3,1.37963,1.25764,0.00142,0.58583,0.53674,0.58929,0.42827,1.149,1.04027,0.00112,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,21494.2,1.37139,1.25674,0.00143,0.59537,0.54912,0.59647,0.43171,1.14647,1.02134,0.00112,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,21864.3,1.36774,1.24351,0.00141,0.56032,0.57567,0.60566,0.44184,1.14127,1.00839,0.00112,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,22232.9,1.3576,1.22157,0.00141,0.58759,0.56721,0.60138,0.43919,1.14258,1.00882,0.00112,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,22602.9,1.3568,1.24438,0.00141,0.56909,0.55013,0.59309,0.43362,1.1409,1.01508,0.00112,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,22969.1,1.35808,1.22119,0.00139,0.55448,0.59633,0.60479,0.44134,1.14667,1.00344,0.00112,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,23337.7,1.35188,1.21108,0.0014,0.61408,0.54553,0.61154,0.44858,1.13215,1.00603,0.00111,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,23717.6,1.35116,1.2041,0.00139,0.57429,0.59104,0.61607,0.4513,1.13202,0.99562,0.00111,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,24093,1.33967,1.18524,0.0014,0.58083,0.59353,0.62059,0.45747,1.12442,0.98899,0.0011,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,24473.2,1.34055,1.19458,0.00139,0.61574,0.56158,0.62042,0.45915,1.1269,0.97803,0.00111,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,24857.1,1.35071,1.1865,0.00139,0.56324,0.61097,0.61951,0.45419,1.12894,0.97781,0.0011,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,25236.2,1.35318,1.17864,0.00138,0.58411,0.59419,0.62245,0.45902,1.12479,0.97521,0.0011,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,25611.1,1.3561,1.17121,0.00138,0.59667,0.59432,0.62436,0.45982,1.12688,0.97802,0.0011,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,25981.4,1.34317,1.15787,0.00137,0.59432,0.59722,0.62764,0.46358,1.12647,0.97591,0.0011,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,26348.4,1.34627,1.16488,0.00138,0.59575,0.62194,0.63772,0.47075,1.12683,0.96903,0.0011,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,26715,1.33084,1.14526,0.00137,0.60153,0.62321,0.64077,0.4709,1.12604,0.96758,0.0011,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,27084.1,1.33291,1.13929,0.00137,0.60421,0.6296,0.64506,0.47531,1.1232,0.96036,0.0011,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,27451.4,1.34029,1.13545,0.00137,0.60429,0.62047,0.6452,0.47627,1.12628,0.9563,0.00109,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,27822,1.32581,1.12748,0.00137,0.61087,0.61351,0.64705,0.47887,1.12426,0.95423,0.00109,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,28192,1.32587,1.12541,0.00137,0.59723,0.63492,0.64777,0.47903,1.12361,0.95159,0.00109,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,28565.4,1.34505,1.1242,0.00138,0.61841,0.62002,0.65083,0.48237,1.11957,0.94875,0.00109,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,28939.1,1.3273,1.10049,0.00137,0.6417,0.60718,0.6509,0.4828,1.11816,0.94898,0.00109,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,29318.3,1.3241,1.10769,0.00135,0.6167,0.62444,0.6502,0.48227,1.11551,0.94169,0.00109,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,29692.8,1.32871,1.11572,0.00137,0.61352,0.63012,0.65208,0.48388,1.11285,0.94211,0.00108,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,30063.3,1.31922,1.08873,0.00135,0.62783,0.62946,0.65947,0.49099,1.10738,0.93989,0.00108,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,30433.4,1.33044,1.10118,0.00135,0.63177,0.62771,0.6626,0.49387,1.1071,0.93677,0.00108,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,30804.2,1.31256,1.07156,0.00134,0.62718,0.63173,0.66483,0.49318,1.10471,0.93364,0.00108,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,31173.2,1.31906,1.06908,0.00135,0.64247,0.61611,0.66705,0.49507,1.10572,0.93052,0.00108,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,31544.1,1.306,1.05191,0.00134,0.67634,0.59342,0.66649,0.49365,1.10796,0.92695,0.00108,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,31915.2,1.31247,1.05762,0.00134,0.65186,0.6126,0.66784,0.49439,1.10614,0.92531,0.00108,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,32291,1.31036,1.04926,0.00135,0.66334,0.61907,0.67189,0.4987,1.10489,0.92004,0.00108,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,32671.1,1.29487,1.04389,0.00132,0.6558,0.6159,0.6754,0.50214,1.10218,0.91518,0.00107,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,33049.4,1.31234,1.04052,0.00134,0.65696,0.62347,0.67932,0.50487,1.1006,0.91391,0.00107,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,33437.1,1.30378,1.02873,0.00132,0.66963,0.61378,0.68183,0.50824,1.10029,0.90959,0.00107,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,33815.2,1.30111,1.02291,0.00131,0.66083,0.62409,0.6825,0.5088,1.10134,0.91188,0.00107,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,34189.8,1.30514,1.03405,0.00133,0.66778,0.61959,0.68388,0.50955,1.09963,0.91297,0.00107,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,34565.2,1.30554,1.02485,0.00133,0.66947,0.61016,0.68506,0.51104,1.0992,0.91218,0.00106,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
