epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
57,23592.5,1.38084,1.27243,0.00145,0.61704,0.55914,0.59919,0.44215,1.16489,1.03625,0.00114,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,24003.7,1.35478,1.26016,0.0014,0.59041,0.57539,0.60316,0.44638,1.16501,1.03309,0.00114,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,24413.5,1.36385,1.25121,0.00141,0.54808,0.57384,0.59981,0.44088,1.16232,1.02712,0.00114,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,24817.4,1.35938,1.2505,0.00142,0.58589,0.55655,0.60143,0.44284,1.15664,1.02759,0.00113,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,25221.5,1.35582,1.25643,0.0014,0.55854,0.59642,0.60554,0.447,1.15491,1.01903,0.00113,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,25626.2,1.35237,1.2343,0.00141,0.5705,0.59275,0.60032,0.44422,1.15401,1.02209,0.00113,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,26031.9,1.36104,1.22002,0.00141,0.59205,0.56499,0.60647,0.44745,1.15274,1.01443,0.00113,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,26442.4,1.33608,1.20546,0.00139,0.62491,0.56449,0.61182,0.45255,1.15131,1.01146,0.00112,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,26850.8,1.3384,1.21531,0.00139,0.59823,0.57642,0.62139,0.45978,1.14659,0.99874,0.00112,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,27283.9,1.35139,1.22005,0.00139,0.6151,0.58514,0.62321,0.46154,1.14817,0.99649,0.00112,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,27699.8,1.35627,1.20147,0.00139,0.62963,0.56544,0.62361,0.46246,1.14598,0.99657,0.00112,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,28110.7,1.34988,1.1884,0.00138,0.65284,0.56151,0.62973,0.46704,1.14591,0.99094,0.00112,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,28521.5,1.34652,1.18049,0.00138,0.61369,0.57583,0.63262,0.46877,1.14206,0.9888,0.00112,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
