epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
31,9863.51,1.50584,1.51112,0.0015,0.43194,0.49587,0.44567,0.31105,1.2751,1.27301,0.00128,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
32,10171.5,1.49328,1.48192,0.0015,0.37338,0.5229,0.45442,0.32034,1.25954,1.24424,0.00126,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655
33,10480.7,1.47426,1.47338,0.00148,0.40441,0.50049,0.46292,0.32265,1.25724,1.23659,0.00125,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
34,10789.9,1.48606,1.47182,0.00145,0.45816,0.48185,0.46796,0.33024,1.24397,1.23378,0.00124,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665
35,11102,1.47938,1.46711,0.00148,0.44468,0.51093,0.48005,0.34044,1.25475,1.20492,0.00125,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
36,11419.7,1.47146,1.45997,0.00148,0.47054,0.48797,0.47617,0.33982,1.23951,1.20679,0.00124,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675
37,11793.2,1.47238,1.44028,0.00147,0.47558,0.47959,0.48593,0.34396,1.23712,1.20689,0.00125,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
38,12110.6,1.46973,1.43394,0.00146,0.53935,0.47673,0.49134,0.35118,1.24059,1.17827,0.00124,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685
39,12419.9,1.46313,1.42846,0.00144,0.453,0.5193,0.49017,0.35002,1.22594,1.17411,0.00122,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
40,12728.4,1.45731,1.41558,0.00144,0.47316,0.50168,0.51252,0.36758,1.23339,1.15483,0.00123,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695
41,13039.1,1.45321,1.42045,0.00145,0.46283,0.54329,0.51018,0.36313,1.23379,1.1452,0.00123,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
42,13350.8,1.46387,1.40608,0.00147,0.51403,0.51224,0.50728,0.36337,1.22307,1.14902,0.00121,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
43,13662.5,1.45634,1.37472,0.00144,0.5041,0.53874,0.52048,0.37655,1.21344,1.1304,0.00119,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
44,13972.1,1.46407,1.38318,0.00145,0.48611,0.53541,0.52409,0.37649,1.20321,1.1247,0.00119,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
45,14284.8,1.4598,1.38826,0.00142,0.48623,0.54513,0.52535,0.37755,1.21233,1.12224,0.0012,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
46,14595.8,1.44726,1.37015,0.00143,0.51246,0.53546,0.52874,0.38127,1.20423,1.11114,0.00119,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,14910.7,1.45799,1.35823,0.00143,0.50185,0.55639,0.54051,0.38879,1.19908,1.09675,0.0012,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,15230.8,1.44398,1.36173,0.00142,0.50376,0.54395,0.53939,0.38878,1.19755,1.09282,0.00118,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,15550.1,1.4616,1.35988,0.00143,0.47902,0.57529,0.55138,0.39844,1.19888,1.06891,0.00118,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
50,15872.8,1.44018,1.31713,0.00142,0.52487,0.52375,0.55334,0.40055,1.19497,1.0686,0.00118,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
